shapefile_name,store_name,layer_name,workspace,qualified_name,status,uploaded_at,wfs_url,wms_url,message
Abbottabad_buildings.shp,Abbottabad_buildings,Abbottabad_buildings,infra_portal,infra_portal:Abbottabad_buildings,uploaded,2026-05-11 09:57:27,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3AAbbottabad_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3AAbbottabad_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Astore_buildings.shp,Astore_buildings,Astore_buildings,infra_portal,infra_portal:Astore_buildings,uploaded,2026-05-11 09:57:28,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3AAstore_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3AAstore_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Attock_buildings.shp,Attock_buildings,Attock_buildings,infra_portal,infra_portal:Attock_buildings,uploaded,2026-05-05 08:57:29,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3AAttock_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3AAttock_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Awaran_buildings.shp,Awaran_buildings,Awaran_buildings,infra_portal,infra_portal:Awaran_buildings,uploaded,2026-05-05 08:57:30,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3AAwaran_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3AAwaran_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Badin_buildings.shp,Badin_buildings,Badin_buildings,infra_portal,infra_portal:Badin_buildings,uploaded,2026-05-11 09:57:31,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABadin_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABadin_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Bagh_buildings.shp,Bagh_buildings,Bagh_buildings,infra_portal,infra_portal:Bagh_buildings,uploaded,2026-05-05 08:57:30,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABagh_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABagh_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Bahawalnagar_buildings.shp,Bahawalnagar_buildings,Bahawalnagar_buildings,infra_portal,infra_portal:Bahawalnagar_buildings,uploaded,2026-05-05 08:57:30,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABahawalnagar_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABahawalnagar_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Bahawalpur_buildings.shp,Bahawalpur_buildings,Bahawalpur_buildings,infra_portal,infra_portal:Bahawalpur_buildings,uploaded,2026-05-05 08:57:30,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABahawalpur_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABahawalpur_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Bajaur_buildings.shp,Bajaur_buildings,Bajaur_buildings,infra_portal,infra_portal:Bajaur_buildings,uploaded,2026-05-05 08:57:30,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABajaur_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABajaur_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Bannu_buildings.shp,Bannu_buildings,Bannu_buildings,infra_portal,infra_portal:Bannu_buildings,uploaded,2026-05-11 09:57:34,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABannu_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABannu_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Barkhan_buildings.shp,Barkhan_buildings,Barkhan_buildings,infra_portal,infra_portal:Barkhan_buildings,uploaded,2026-05-05 08:57:31,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABarkhan_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABarkhan_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Batagram_buildings.shp,Batagram_buildings,Batagram_buildings,infra_portal,infra_portal:Batagram_buildings,uploaded,2026-05-11 09:57:35,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABatagram_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABatagram_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Bhakkar_buildings.shp,Bhakkar_buildings,Bhakkar_buildings,infra_portal,infra_portal:Bhakkar_buildings,uploaded,2026-05-05 08:57:31,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABhakkar_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABhakkar_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Bhimber_buildings.shp,Bhimber_buildings,Bhimber_buildings,infra_portal,infra_portal:Bhimber_buildings,uploaded,2026-05-05 08:57:31,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABhimber_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABhimber_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Buner_buildings.shp,Buner_buildings,Buner_buildings,infra_portal,infra_portal:Buner_buildings,uploaded,2026-05-11 09:57:36,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ABuner_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ABuner_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Central_Karachi_buildings.shp,Central_Karachi_buildings,Central_Karachi_buildings,infra_portal,infra_portal:Central_Karachi_buildings,uploaded,2026-05-11 09:57:37,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ACentral_Karachi_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ACentral_Karachi_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Chagai_buildings.shp,Chagai_buildings,Chagai_buildings,infra_portal,infra_portal:Chagai_buildings,uploaded,2026-05-05 08:57:31,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3AChagai_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3AChagai_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Chakwal_buildings.shp,Chakwal_buildings,Chakwal_buildings,infra_portal,infra_portal:Chakwal_buildings,uploaded,2026-05-11 09:57:40,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3AChakwal_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3AChakwal_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Chaman_buildings.shp,Chaman_buildings,Chaman_buildings,infra_portal,infra_portal:Chaman_buildings,uploaded,2026-05-11 09:57:40,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3AChaman_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3AChaman_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Charsadda_buildings.shp,Charsadda_buildings,Charsadda_buildings,infra_portal,infra_portal:Charsadda_buildings,uploaded,2026-05-05 08:57:31,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ACharsadda_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ACharsadda_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Chiniot_buildings.shp,Chiniot_buildings,Chiniot_buildings,infra_portal,infra_portal:Chiniot_buildings,uploaded,2026-05-05 08:57:31,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3AChiniot_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3AChiniot_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Dadu_buildings.shp,Dadu_buildings,Dadu_buildings,infra_portal,infra_portal:Dadu_buildings,uploaded,2026-05-05 08:57:31,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ADadu_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ADadu_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Already existed in GeoServer. Added to CSV with links.
Darel_buildings.shp,Darel_buildings,Darel_buildings,infra_portal,infra_portal:Darel_buildings,uploaded,2026-05-11 09:57:41,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ADarel_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ADarel_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
Dera_Bugti_buildings.shp,Dera_Bugti_buildings,Dera_Bugti_buildings,infra_portal,infra_portal:Dera_Bugti_buildings,uploaded,2026-05-05 08:57:32,http://172.18.1.151:8080/geoserver/infra_portal/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=infra_portal%3ADera_Bugti_buildings&outputFormat=application%2Fjson&srsName=EPSG%3A4326,http://172.18.1.151:8080/geoserver/infra_portal/wms?service=WMS&version=1.1.0&request=GetMap&layers=infra_portal%3ADera_Bugti_buildings&styles=&bbox=-180%2C-90%2C180%2C90&width=1024&height=512&srs=EPSG%3A4326&format=image%2Fpng&transparent=true,Uploaded successfully. HTTP 201
